TrainingUpdate,CriticLoss,CriticLoss1,CriticLoss2,ActorLoss,AlphaLoss,EntropyWeight,LogAlpha,QValue
1,0.4399421215057373,0.4381110966205597,0.44177311658859253,-1.2970689535140991,3.2986772060394287,0.9997000694274902,-0.0003000000142492354,-0.0016083118971437216
2,0.4911175072193146,0.48921841382980347,0.4930166006088257,-1.3050254583358765,3.3053536415100098,0.9994001388549805,-0.0006000157445669174,-0.000928050372749567
3,0.5052024126052856,0.5033143758773804,0.5070904493331909,-1.321864366531372,3.3208565711975098,0.9991003274917603,-0.0009000849677249789,-0.0001918385096359998
4,0.5196450352668762,0.5179120302200317,0.5213780403137207,-1.2994033098220825,3.296812057495117,0.9988006353378296,-0.0012000915594398975,0.0007921344949863851
5,0.39259177446365356,0.39133667945861816,0.3938468396663666,-1.3187490701675415,3.3146426677703857,0.9985010027885437,-0.0015001328429207206,0.001707902760244906
6,0.4011647701263428,0.3998112082481384,0.40251830220222473,-1.2997558116912842,3.294449806213379,0.9982014894485474,-0.0018001110292971134,0.0023078082595020533
7,0.3694929778575897,0.3682594895362854,0.37072646617889404,-1.3166370391845703,3.310312509536743,0.9979020953178406,-0.0021001161076128483,0.002727704355493188
8,0.38366419076919556,0.38236203789711,0.38496634364128113,-1.3139610290527344,3.3064537048339844,0.9976027607917786,-0.0024001228157430887,0.0033115134574472904
9,0.385708212852478,0.384635865688324,0.3867805302143097,-1.2976915836334229,3.2885096073150635,0.9973036050796509,-0.002700046170502901,0.0043878755532205105
10,0.45798400044441223,0.45676833391189575,0.4591996669769287,-1.2972208261489868,3.2866740226745605,0.9970045685768127,-0.0029998973477631807,0.005153799895197153
11,0.4347277879714966,0.43367132544517517,0.4357842803001404,-1.325985312461853,3.3147811889648438,0.9967055916786194,-0.003299831645563245,0.005213215947151184
12,0.4089123010635376,0.4078291058540344,0.40999549627304077,-1.3072549104690552,3.294389009475708,0.9964067339897156,-0.0035997293889522552,0.006276906467974186
13,0.3802521824836731,0.37928831577301025,0.38121604919433594,-1.2606372833251953,3.24645733833313,0.9961082339286804,-0.003899347735568881,0.006993269547820091
14,0.41543400287628174,0.41483891010284424,0.4160291254520416,-1.322777271270752,3.306812286376953,0.9958097338676453,-0.004199060145765543,0.008181668817996979
15,0.32463955879211426,0.32434913516044617,0.32493001222610474,-1.3080703020095825,3.2908880710601807,0.9955113530158997,-0.004498765338212252,0.008801338262856007
16,0.3878234028816223,0.3872109055519104,0.38843590021133423,-1.31886887550354,3.3005175590515137,0.995212972164154,-0.004798518028110266,0.009374476037919521
17,0.3761022090911865,0.37535929679870605,0.3768451511859894,-1.313136100769043,3.2937090396881104,0.994914710521698,-0.005098273977637291,0.00985281728208065
18,0.3687964975833893,0.36816611886024475,0.3694268763065338,-1.2949005365371704,3.274177074432373,0.9946166276931763,-0.005397922825068235,0.010552480816841125
19,0.4385918378829956,0.43808096647262573,0.4391026794910431,-1.2952688932418823,3.273031711578369,0.9943187236785889,-0.0056974757462739944,0.01147087849676609
20,0.44983190298080444,0.44915062189102173,0.45051315426826477,-1.3348870277404785,3.311781167984009,0.9940207600593567,-0.005997172556817532,0.011743225157260895
21,0.3971169590950012,0.3972513973712921,0.3969825506210327,-1.3157567977905273,3.290275812149048,0.9937229156494141,-0.006296867039054632,0.013522455468773842
22,0.4668365716934204,0.4661881625652313,0.4674850106239319,-1.297361135482788,3.2714717388153076,0.9934252500534058,-0.006596448831260204,0.013335169292986393
23,0.5286340713500977,0.5282966494560242,0.5289714932441711,-1.3437997102737427,3.316462516784668,0.9931275248527527,-0.0068962047807872295,0.014187862165272236
24,0.4875369668006897,0.4873778522014618,0.48769611120224,-1.3091200590133667,3.2798821926116943,0.9928299188613892,-0.007195889484137297,0.015492857433855534
25,0.3650534749031067,0.365122526884079,0.364984393119812,-1.3217499256134033,3.2912356853485107,0.9925324320793152,-0.007495583035051823,0.01617416739463806
26,0.3974485397338867,0.39803963899612427,0.39685744047164917,-1.3219929933547974,3.2903826236724854,0.992235004901886,-0.00779527984559536,0.01667536236345768
27,0.5255557894706726,0.5252613425254822,0.525850236415863,-1.314376711845398,3.281845808029175,0.9919377565383911,-0.008094927296042442,0.017000896856188774
28,0.40299639105796814,0.40371593832969666,0.4022768437862396,-1.3085765838623047,3.2733614444732666,0.9916406869888306,-0.008394477888941765,0.019090719521045685
29,0.48166725039482117,0.4821010231971741,0.48123347759246826,-1.3221689462661743,3.2867720127105713,0.9913436770439148,-0.008694031275808811,0.01867847517132759
30,0.4598654508590698,0.46034008264541626,0.4593908190727234,-1.319560170173645,3.28229022026062,0.9910467863082886,-0.008993559516966343,0.019957002252340317
31,0.3647277057170868,0.36580342054367065,0.36365199089050293,-1.3000975847244263,3.261493682861328,0.9907501339912415,-0.00929293129593134,0.020697254687547684
32,0.41793179512023926,0.4190281331539154,0.4168354272842407,-1.327977180480957,3.287407875061035,0.9904535412788391,-0.009592337533831596,0.02206972800195217
33,0.3585515022277832,0.3592848777770996,0.3578180968761444,-1.3090357780456543,3.2677056789398193,0.9901571273803711,-0.009891645051538944,0.022237036377191544
