EpisodeIndex,EpisodeReward,EpisodeSteps,AverageReward,TotalAgentSteps,EpisodeQ0,EvaluationStatistic,BufferSize,CriticLoss,ActorLoss,AlphaLoss,EntropyWeight,QValue
15,-18.524962602029323,50,-22.029801125126287,24500,-1.5518455505371094,-20.160081176773218,20000,0.011427013203501701,1.8883365392684937,0.16586896777153015,0.04999999701976776,-1.9542057514190674
16,-22.0829200433287,50,-22.033121057513934,24550,-2.092820644378662,,20000,0.009768841788172722,1.807241439819336,0.16533717513084412,0.04999999701976776,-1.8725786209106445
17,-12.953161242806015,50,-21.49900577429582,24600,-0.5865267515182495,,20000,0.010172953829169273,1.998812198638916,0.16496214270591736,0.04999999701976776,-2.063774585723877
18,-15.4118830109328,50,-21.160832287442318,24650,-2.1327767372131348,,20000,0.004484860692173243,1.7780898809432983,0.16530117392539978,0.04999999701976776,-1.8433910608291626
19,-19.518208395961935,50,-21.074378398417036,24700,-2.0579752922058105,,20000,0.00512833334505558,1.8993862867355347,0.16656354069709778,0.04999999701976776,-1.9659496545791626
20,-28.651270809993115,50,-21.45322301899584,24750,-2.3440475463867188,-20.23357510671813,20000,0.009778141975402832,1.6256294250488281,0.16486725211143494,0.04999999701976776,-1.6904969215393066
21,-22.064140791475673,50,-22.36038724213211,24800,-2.085331916809082,,20000,0.011179773136973381,2.071155071258545,0.1654629409313202,0.04999999701976776,-2.13661789894104
22,-31.642687195002473,50,-22.87766366118488,24850,-2.0701394081115723,,20000,0.010480726137757301,2.0117812156677246,0.16432148218154907,0.04999999701976776,-2.0761027336120605
23,-16.877500853965216,50,-22.317303585567636,24900,-1.774074673652649,,20000,0.006832788232713938,1.925016164779663,0.16634361445903778,0.04999999701976776,-1.991359829902649
24,-33.37641522161527,50,-23.51067926451281,24950,-2.2514138221740723,,20000,0.007083559408783913,1.6946868896484375,0.16609038412570953,0.04999999701976776,-1.760777235031128
25,-18.497015387716868,50,-22.85013607449078,25000,-1.041176438331604,-13.816885645526062,20000,0.0072822365909814835,1.8001081943511963,0.16597555577754974,0.04999999701976776,-1.8660838603973389
26,-29.08207247590491,50,-22.903647490722783,25050,-2.228198528289795,,20000,0.002262887777760625,1.7616913318634033,0.16542857885360718,0.04999999701976776,-1.8271198272705078
27,-36.48641041920759,50,-24.029009942503095,25100,-2.1023147106170654,,20000,0.014612354338169098,1.9654964208602905,0.16656941175460815,0.04999999701976776,-2.0320656299591064
28,-13.349997651147365,50,-23.70201526213956,25150,-1.3406193256378174,,20000,0.004794303327798843,1.9027328491210938,0.1664758026599884,0.04999999701976776,-1.9692084789276123
29,-26.014208114471103,50,-23.843034083280163,25200,-1.4495391845703125,,20000,0.013615276664495468,2.043248176574707,0.16632328927516937,0.04999999701976776,-2.1095714569091797
30,-17.10646157953475,50,-23.01654944202813,25250,-1.831009864807129,-14.736867777247951,20000,0.004877982661128044,1.9829914569854736,0.1654427945613861,0.04999999701976776,-2.048434257507324
31,-11.522647425059855,50,-23.079409987885118,25300,-0.5840554237365723,,20000,0.00796335656195879,1.9145548343658447,0.16539889574050903,0.04999999701976776,-1.979953646659851
32,-13.867041512705134,50,-22.514360845876084,25350,-0.589623212814331,,20000,0.004335563629865646,1.8193130493164062,0.16556480526924133,0.04999999701976776,-1.8848776817321777
33,-36.35139369865053,50,-22.85777133860249,25400,-2.3928580284118652,,20000,0.00821670051664114,1.8969683647155762,0.16503743827342987,0.04999999701976776,-1.962005615234375
34,-23.09047488760804,50,-22.323543665955835,25450,-1.2437450885772705,,20000,0.02006525918841362,1.912374496459961,0.16549888253211975,0.04999999701976776,-1.977873682975769
35,-13.441177306177625,50,-22.069354401163245,25500,-2.036576747894287,-20.729469098866225,20000,0.015235772356390953,1.9638035297393799,0.16490642726421356,0.04999999701976776,-2.028709650039673
36,-30.00388236819255,50,-22.46540251740644,25550,-1.355057954788208,,20000,0.0062683699652552605,1.918001651763916,0.16595153510570526,0.04999999701976776,-1.9839532375335693
37,-42.86188782019247,50,-23.960838846275763,25600,-2.37629771232605,,20000,0.008809158578515053,1.9486688375473022,0.16559499502182007,0.04999999701976776,-2.014263868331909
38,-16.8686204076715,50,-24.033675716112697,25650,-1.8171138763427734,,20000,0.01134751457720995,1.992265224456787,0.16725803911685944,0.04999999701976776,-2.059523344039917
39,-23.44790230714847,50,-24.230160411672024,25700,-1.745539903640747,,20000,0.009374352172017097,1.9201031923294067,0.16634950041770935,0.04999999701976776,-1.9864529371261597
40,-40.96941298806961,50,-24.84606752057585,25750,-2.3990392684936523,-20.329361922291845,20000,0.007902652025222778,2.0137007236480713,0.16508251428604126,0.04999999701976776,-2.0787837505340576
41,-10.018728903189642,50,-24.24379692616155,25800,-2.166940450668335,,20000,0.007633505389094353,1.7906007766723633,0.16673718392848969,0.04999999701976776,-1.8573379516601562
42,-22.249499928367705,50,-23.77413756282981,25850,-1.5106072425842285,,20000,0.006771307438611984,1.926033854484558,0.16584929823875427,0.04999999701976776,-1.9918829202651978
43,-12.90078193298417,50,-23.575301616780756,25900,-1.965623378753662,,20000,0.012767818756401539,1.9608769416809082,0.16599778831005096,0.04999999701976776,-2.026874542236328
44,-22.545794846114802,50,-23.033770598005734,25950,-1.1474273204803467,,20000,0.006558781024068594,1.9325106143951416,0.1651255488395691,0.04999999701976776,-1.997636079788208
45,-12.117161146081326,50,-22.714777885923958,26000,-0.8702394962310791,-11.236190947706202,20000,0.008601590991020203,1.8184479475021362,0.16610680520534515,0.04999999701976776,-1.8845549821853638
46,-14.183081381249664,50,-21.969828331191195,26050,-1.4571428298950195,,20000,0.005889701656997204,1.9934064149856567,0.166624054312706,0.04999999701976776,-2.060030460357666
47,-13.23510441567963,50,-20.8072630310148,26100,-1.0719103813171387,,20000,0.005690969992429018,2.005549907684326,0.16576912999153137,0.04999999701976776,-2.0713186264038086
48,-12.252355334098716,50,-20.752380915162366,26150,-0.699822187423706,,20000,0.007846616208553314,1.9103885889053345,0.16474805772304535,0.04999999701976776,-1.975136399269104
49,-25.989098971564935,50,-20.751125458017057,26200,-2.3076999187469482,,20000,0.01782277226448059,2.0953848361968994,0.16719627380371094,0.04999999701976776,-2.162581205368042
50,-14.75411533514035,50,-20.633508145797336,26250,-1.3779668807983398,-18.23160237225345,20000,0.005189009942114353,1.8444561958312988,0.1675385981798172,0.04999999701976776,-1.9119949340820312
51,-26.86071969297101,50,-21.40041175919289,26300,-2.364705801010132,,20000,0.018133200705051422,2.1781575679779053,0.16614575684070587,0.04999999701976776,-2.2443032264709473
52,-36.66503596046458,50,-22.54031148158087,26350,-2.4888033866882324,,20000,0.006513717118650675,1.8457294702529907,0.16628719866275787,0.04999999701976776,-1.91201651096344
53,-20.296148164684208,50,-21.737549204882548,26400,-2.368072986602783,,20000,0.00609071459621191,2.1145987510681152,0.16523809731006622,0.04999999701976776,-2.1798365116119385
54,-25.292165812940844,50,-21.84763375114919,26450,-2.057554244995117,,20000,0.0042839269153773785,1.6043422222137451,0.1657816618680954,0.04999999701976776,-1.670123815536499
55,-29.11204469770495,50,-22.631177120725557,26500,-1.3712412118911743,-25.780270946521387,20000,0.004911920987069607,2.0797088146209717,0.16540907323360443,0.04999999701976776,-2.14511775970459
56,-32.71848104055532,50,-22.766907054343697,26550,-2.4382708072662354,,20000,0.007542655803263187,1.9694710969924927,0.1656518578529358,0.04999999701976776,-2.035123348236084
57,-34.69294978831853,50,-22.358460152749995,26600,-2.2927706241607666,,20000,0.007420220412313938,2.049743890762329,0.16531305015087128,0.04999999701976776,-2.1150569915771484
58,-13.92809359128191,50,-22.21143381193052,26650,-2.3068459033966064,,20000,0.00988791324198246,1.8668709993362427,0.1646205633878708,0.04999999701976776,-1.9314916133880615
59,-31.44040102545818,50,-22.611058747846005,26700,-2.3477120399475098,,20000,0.0041845086961984634,1.8793294429779053,0.16548936069011688,0.04999999701976776,-1.9448188543319702
60,-31.69175610593286,50,-22.147175903739168,26750,-2.2653493881225586,-19.58733997905602,20000,0.009811108000576496,2.1876163482666016,0.16752102971076965,0.04999999701976776,-2.2551374435424805
61,-17.644168086716412,50,-22.528447862915506,26800,-1.9258044958114624,,20000,0.006516206078231335,2.1069724559783936,0.16501300036907196,0.04999999701976776,-2.171985626220703
62,-28.624411511526773,50,-22.847193442073458,26850,-1.6174982786178589,,20000,0.007551859598606825,1.9654541015625,0.1655953824520111,0.04999999701976776,-2.0310492515563965
63,-13.965682868327443,50,-22.900438488840624,26900,-2.3528807163238525,,20000,0.011421632952988148,2.1897904872894287,0.16619937121868134,0.04999999701976776,-2.2559897899627686
64,-27.188797749618033,50,-23.132588634015786,26950,-2.466475486755371,,20000,0.0071033453568816185,1.862269401550293,0.1650353968143463,0.04999999701976776,-1.927304744720459
65,-25.063554368342974,50,-23.77990829512887,27000,-2.3915834426879883,-23.817182833183193,20000,0.007611919194459915,2.114434242248535,0.16575659811496735,0.04999999701976776,-2.1801910400390625
66,-8.100992727175498,50,-23.475803862425156,27050,-0.868221640586853,,20000,0.007863574661314487,2.037870168685913,0.16744139790534973,0.04999999701976776,-2.105311632156372
67,-24.209089669037372,50,-24.024503125093048,27100,-1.6859357357025146,,20000,0.006364794448018074,2.080690383911133,0.16463631391525269,0.04999999701976776,-2.1453263759613037
68,-12.868167504568149,50,-24.055293733616516,27150,-0.9956471920013428,,20000,0.007470059208571911,1.9448957443237305,0.1659730076789856,0.04999999701976776,-2.010868549346924
69,-12.761832097601026,50,-23.39393038991832,27200,-0.776779055595398,,20000,0.007874277420341969,1.9421247243881226,0.1641702651977539,0.04999999701976776,-2.0062949657440186
70,-13.509861275411978,50,-23.331717686931903,27250,-1.107666254043579,-24.299928809426742,20000,0.012621377594769001,2.152005195617676,0.16771695017814636,0.04999999701976776,-2.219721794128418
71,-9.196490776499122,50,-22.44850624110831,27300,-1.173749566078186,,20000,0.014140814542770386,2.2368717193603516,0.16591106355190277,0.04999999701976776,-2.3027830123901367
72,-39.466999238400874,50,-22.588604405005125,27350,-2.573085069656372,,20000,0.009359978139400482,2.250105857849121,0.16707810759544373,0.04999999701976776,-2.3171839714050293
73,-36.355029638781964,50,-23.391548478710014,27400,-2.505307912826538,,20000,0.00843651220202446,2.076054573059082,0.16902345418930054,0.04999999701976776,-2.145078182220459
74,-15.40095410412318,50,-22.896987893269127,27450,-2.365680694580078,,20000,0.0036414461210370064,2.1376941204071045,0.16764377057552338,0.04999999701976776,-2.2053380012512207
75,-6.678175523442857,50,-21.775294434556024,27500,-0.47739076614379883,-18.493459956159146,20000,0.008798465132713318,1.8165757656097412,0.16483114659786224,0.04999999701976776,-1.8814066648483276
76,-18.561625278634274,50,-21.06745164645997,27550,-1.5428493022918701,,20000,0.010230567306280136,2.0092663764953613,0.16730473935604095,0.04999999701976776,-2.076571464538574
77,-15.527224662384574,50,-20.109165390163273,27600,-1.9879573583602905,,20000,0.004592105746269226,2.004406690597534,0.1655595600605011,0.04999999701976776,-2.0699663162231445
78,-12.333281189653345,50,-20.029424770081846,27650,-1.9051856994628906,,20000,0.0070458073168993,2.2363522052764893,0.1665409356355667,0.04999999701976776,-2.3028929233551025
79,-31.381940469942265,50,-20.026501742306046,27700,-2.5936431884765625,,20000,0.005828029476106167,2.135317325592041,0.16488619148731232,0.04999999701976776,-2.2002034187316895
80,-26.7306937599654,50,-19.778448625007677,27750,-2.397061586380005,-14.41810296932029,20000,0.006602363660931587,2.101412773132324,0.1655135154724121,0.04999999701976776,-2.1669259071350098
81,-24.817075440941665,50,-20.13709399271894,27800,-2.5829973220825195,,20000,0.006424511782824993,2.257844924926758,0.16572219133377075,0.04999999701976776,-2.3235671520233154
82,-33.27113765885695,50,-20.369430300085448,27850,-2.0625178813934326,,20000,0.009398940950632095,2.1451168060302734,0.16553319990634918,0.04999999701976776,-2.2106504440307617
83,-10.395290234443225,50,-20.190910668391233,27900,-1.7314176559448242,,20000,0.00597657123580575,2.161651849746704,0.16584451496601105,0.04999999701976776,-2.2274961471557617
84,-13.331604195040308,50,-19.498050990662353,27950,-2.2579727172851562,,20000,0.00944639090448618,2.164396047592163,0.16646285355091095,0.04999999701976776,-2.2308590412139893
85,-14.535463156780404,50,-18.971646430084224,28000,-2.486487627029419,-24.240373661461547,20000,0.004854894243180752,2.004929304122925,0.16601678729057312,0.04999999701976776,-2.070946216583252
86,-33.02689040052158,50,-20.217941313751528,28050,-2.523005962371826,,20000,0.011327355168759823,2.2587039470672607,0.16510213911533356,0.04999999701976776,-2.3238065242767334
87,-31.96194511696695,50,-20.605584086148003,28100,-2.375547170639038,,20000,0.013892391696572304,2.0709116458892822,0.16661565005779266,0.04999999701976776,-2.1375274658203125
88,-15.838033202571525,50,-20.754077371048176,28150,-1.1717479228973389,,20000,0.006684806663542986,2.097585439682007,0.16589337587356567,0.04999999701976776,-2.1634790897369385
89,-32.73697876117555,50,-21.7528347042269,28200,-2.674248456954956,,20000,0.0036620344035327435,1.9844480752944946,0.1656903773546219,0.04999999701976776,-2.0501387119293213
90,-21.90307178113108,50,-22.172495229512855,28250,-2.246488571166992,-18.843797090627117,20000,0.007759634405374527,2.177759885787964,0.16545382142066956,0.04999999701976776,-2.243213653564453
91,-28.437090345131164,50,-23.134525207944456,28300,-2.713604688644409,,20000,0.010751595720648766,2.2064483165740967,0.16635268926620483,0.04999999701976776,-2.272801160812378
92,-12.188945675044707,50,-21.770622529776645,28350,-1.499580979347229,,20000,0.003749911207705736,2.0640411376953125,0.16467584669589996,0.04999999701976776,-2.1287167072296143
93,-30.157939498840893,50,-21.460768022779593,28400,-2.5005626678466797,,20000,0.014939948916435242,2.3369719982147217,0.16617803275585175,0.04999999701976776,-2.4031498432159424
94,-29.738950906013084,50,-22.17766786287409,28450,-1.980431318283081,,20000,0.006181895267218351,2.201180934906006,0.1648932844400406,0.04999999701976776,-2.2660739421844482
95,-28.169323358319243,50,-23.252225254617905,28500,-2.714143991470337,-16.07397673053391,20000,0.008705498650670052,2.0523858070373535,0.16571494936943054,0.04999999701976776,-2.118100643157959
96,-35.72109732753361,50,-24.110198857062876,28550,-2.745576858520508,,20000,0.008473454043269157,2.2034969329833984,0.1652105450630188,0.04999999701976776,-2.268707513809204
97,-26.963788648646624,50,-24.68202705637598,28600,-2.682969093322754,,20000,0.0083590317517519,2.1573431491851807,0.16659952700138092,0.04999999701976776,-2.223942518234253
98,-22.469685471945773,50,-25.188847270490598,28650,-1.4975515604019165,,20000,0.014822864904999733,2.1192967891693115,0.16557523608207703,0.04999999701976776,-2.1848719120025635
99,-46.97214168299769,50,-25.96835733114337,28700,-2.6833906173706055,,20000,0.00794900394976139,2.2999086380004883,0.16730938851833344,0.04999999701976776,-2.367218255996704
100,-23.633125065605526,50,-25.81347889642538,28750,-2.6118080615997314,-11.05502581251406,20000,0.00711473124101758,2.0019915103912354,0.16679824888706207,0.04999999701976776,-2.0687897205352783
101,-11.16446795021853,50,-25.13084852188922,28800,-2.3196604251861572,,20000,0.005291111767292023,1.9962210655212402,0.16618771851062775,0.04999999701976776,-2.062408924102783
102,-21.696959526659853,50,-24.552139615279366,28850,-2.386230707168579,,20000,0.0052589355036616325,2.0699985027313232,0.16531771421432495,0.04999999701976776,-2.1353161334991455
103,-9.206446602783224,50,-24.492697433696367,28900,-0.5156310200691223,,20000,0.00431759562343359,2.2170493602752686,0.16598965227603912,0.04999999701976776,-2.283039093017578
104,-15.176675482050141,50,-24.584950998046857,28950,-2.031505823135376,,20000,0.014949403703212738,2.3581254482269287,0.16535252332687378,0.04999999701976776,-2.423478126525879
105,-18.43464437956184,50,-24.77991005918593,29000,-1.682047724723816,-15.294680136442592,20000,0.009822221472859383,2.0950825214385986,0.16606269776821136,0.04999999701976776,-2.1611452102661133
106,-11.655616045698887,50,-23.711346341444795,29050,-0.6191422939300537,,20000,0.007831037044525146,2.2657792568206787,0.16479884088039398,0.04999999701976776,-2.330578088760376
107,-23.566350819232987,50,-23.291566626558097,29100,-2.6809325218200684,,20000,0.008721270598471165,2.2658801078796387,0.16560091078281403,0.04999999701976776,-2.3314809799194336
108,-27.422055267662007,50,-23.87076772981262,29150,-2.645535707473755,,20000,0.0123948585242033,2.378051996231079,0.16469059884548187,0.04999999701976776,-2.4427428245544434
109,-18.248548651993175,50,-23.146346224353504,29200,-2.510707378387451,,20000,0.003347715362906456,2.0308566093444824,0.1649462878704071,0.04999999701976776,-2.0958027839660645
110,-13.419121031311905,50,-22.722148686862546,29250,-2.19093918800354,-17.129416599925538,20000,0.0059045362286269665,2.179598808288574,0.1659945398569107,0.04999999701976776,-2.245593309402466
111,-24.172313768008078,50,-22.508909858006387,29300,-2.2753820419311523,,20000,0.0054524485021829605,2.122512102127075,0.16417352855205536,0.04999999701976776,-2.186685562133789
112,-10.070958511970924,50,-22.403010499852698,29350,-2.1040637493133545,,20000,0.004561488516628742,2.0953314304351807,0.1651495099067688,0.04999999701976776,-2.1604807376861572
113,-17.548338835819234,50,-21.772530466701614,29400,-2.249208450317383,,20000,0.006352671422064304,2.212470769882202,0.1646297723054886,0.04999999701976776,-2.2771003246307373
114,-21.96096456646822,50,-21.38363114972437,29450,-2.5894598960876465,,20000,0.0125376395881176,2.218687057495117,0.16649462282657623,0.04999999701976776,-2.2851812839508057
115,-7.34500733778926,50,-20.342415348697866,29500,-1.0507053136825562,-19.532700506068114,20000,0.005322730168700218,2.4523251056671143,0.1663554608821869,0.04999999701976776,-2.5186805725097656
116,-26.372505542702893,50,-19.87498575945633,29550,-2.3339436054229736,,20000,0.009064164943993092,2.376178026199341,0.16553130745887756,0.04999999701976776,-2.441709518432617
117,-22.629550744983657,50,-19.658273864273188,29600,-2.2132415771484375,,20000,0.005851810798048973,2.0564801692962646,0.16510802507400513,0.04999999701976776,-2.1215879917144775
118,-16.440285942409794,50,-19.356803887796385,29650,-2.4730825424194336,,20000,0.0051921517588198185,2.149786949157715,0.16705380380153656,0.04999999701976776,-2.2168407440185547
119,-24.365797925346456,50,-18.226486699913824,29700,-1.4888432025909424,,20000,0.007833710871636868,2.3061585426330566,0.1660735011100769,0.04999999701976776,-2.37223219871521
120,-18.974136197067633,50,-17.99353725648693,29750,-2.518461227416992,-14.585262929323987,20000,0.011764464899897575,2.184295892715454,0.16531312465667725,0.04999999701976776,-2.2496089935302734
121,-23.119965397127558,50,-18.591312128832385,29800,-2.444437265396118,,20000,0.004173525609076023,2.4168715476989746,0.1653222292661667,0.04999999701976776,-2.4821937084198
122,-27.865072819551028,50,-18.899717793476945,29850,-2.5541563034057617,,20000,0.006061151623725891,2.278393030166626,0.16531968116760254,0.04999999701976776,-2.343712568283081
123,-30.199890025459947,50,-19.94938996461078,29900,-2.712111711502075,,20000,0.01134549267590046,2.2172605991363525,0.16694515943527222,0.04999999701976776,-2.284205436706543
124,-7.225609161619551,50,-19.551836648589248,29950,-1.513895869255066,,20000,0.002986541949212551,2.207972288131714,0.16596396267414093,0.04999999701976776,-2.2739365100860596
125,-30.218194688415945,50,-20.141014164031958,30000,-2.4121432304382324,-26.067730153076248,20000,0.007803630083799362,2.3119823932647705,0.16504739224910736,0.04999999701976776,-2.3770296573638916
126,-12.317304216506637,50,-20.174098572572344,30050,-1.1873507499694824,,20000,0.011667504906654358,2.1709625720977783,0.1659768968820572,0.04999999701976776,-2.2369394302368164
127,-19.347090090880744,50,-19.96313553615473,30100,-2.3685686588287354,,20000,0.0040655555203557014,2.3396995067596436,0.1661946326494217,0.04999999701976776,-2.4058938026428223
128,-25.56459168924345,50,-19.870262357233806,30150,-2.5270297527313232,,20000,0.0058928742073476315,2.3994693756103516,0.165333092212677,0.04999999701976776,-2.4648022651672363
129,-11.775546120312105,50,-19.54661223064975,30200,-1.9179527759552002,,20000,0.012400035746395588,2.383955955505371,0.16607247292995453,0.04999999701976776,-2.450028419494629
130,-21.733050291115383,50,-19.962308693639926,30250,-2.3663625717163086,-26.19190569183842,20000,0.004915860015898943,2.305023670196533,0.16551001369953156,0.04999999701976776,-2.3705337047576904
131,-14.823208351057898,50,-19.494853422792414,30300,-1.254320740699768,,20000,0.005140894558280706,2.1119472980499268,0.16608111560344696,0.04999999701976776,-2.1780285835266113
132,-25.072999932709035,50,-20.24495549382932,30350,-2.3595495223999023,,20000,0.00522755179554224,2.3354978561401367,0.16703027486801147,0.04999999701976776,-2.4025282859802246
133,-13.916475742820223,50,-20.06336233917937,30400,-0.518860936164856,,20000,0.015484347939491272,2.3742644786834717,0.1653040051460266,0.04999999701976776,-2.439568519592285
134,-18.782588466408477,50,-19.90444353417638,30450,-2.6483330726623535,,20000,0.007414807565510273,2.314868688583374,0.1658499836921692,0.04999999701976776,-2.38071870803833
135,-26.554167670166,50,-20.864901550795217,30500,-2.6570277214050293,-22.362164913611764,20000,0.0060933493077754974,2.297555446624756,0.16519324481487274,0.04999999701976776,-2.362748861312866
136,-10.020457192974277,50,-20.04729913330879,30550,-2.353642463684082,,20000,0.003920882940292358,2.2882072925567627,0.16579791903495789,0.04999999701976776,-2.3540053367614746
137,-35.530524804523665,50,-20.69234783628579,30600,-2.673274040222168,,20000,0.00714518316090107,2.2673275470733643,0.16536377370357513,0.04999999701976776,-2.332691192626953
138,-10.225053754872024,50,-20.3815862269089,30650,-1.9282000064849854,,20000,0.005817500874400139,2.3461382389068604,0.1658339500427246,0.04999999701976776,-2.4119720458984375
139,-37.402417759985674,50,-21.033417218640864,30700,-2.875915050506592,,20000,0.013706536963582039,2.300276279449463,0.1662796437740326,0.04999999701976776,-2.36655592918396
140,-23.66463981282479,50,-21.267942399428723,30750,-2.8074963092803955,-16.488338491048125,20000,0.006519820541143417,2.224947929382324,0.1659274846315384,0.04999999701976776,-2.2908754348754883
141,-38.98425359648776,50,-22.06115680939673,30800,-2.5074334144592285,,20000,0.008727414533495903,2.329172372817993,0.16554498672485352,0.04999999701976776,-2.39471697807312
142,-45.681106261789864,50,-22.951958481508676,30850,-2.9485764503479004,,20000,0.007666405290365219,2.328880548477173,0.16576918959617615,0.04999999701976776,-2.3946495056152344
143,-28.846764680175202,50,-22.884302214244435,30900,-2.598822832107544,,20000,0.004327031783759594,2.480755090713501,0.16559727489948273,0.04999999701976776,-2.5463528633117676
144,-6.6084478946297756,50,-22.853444150894948,30950,-1.3565388917922974,,20000,0.006574115715920925,2.2768378257751465,0.16559572517871857,0.04999999701976776,-2.3424336910247803
145,-8.029146445018,50,-21.74399173872505,31000,-0.6421184539794922,-13.522589390866612,20000,0.00887769553810358,2.3054208755493164,0.1655445545911789,0.04999999701976776,-2.3709654808044434
146,-26.57270348901759,50,-22.456761702350597,31050,-2.4741744995117188,,20000,0.00852777250111103,2.327601909637451,0.16630662977695465,0.04999999701976776,-2.3939082622528076
147,-23.16668126820271,50,-22.647741261216694,31100,-2.625214099884033,,20000,0.01504418533295393,2.4419713020324707,0.16512185335159302,0.04999999701976776,-2.5070929527282715
148,-21.211493623086113,50,-22.430086357908827,31150,-2.6001925468444824,,20000,0.010324190370738506,2.311638593673706,0.16581153869628906,0.04999999701976776,-2.3774502277374268
149,-23.05848018022031,50,-22.99423306090424,31200,-1.7922672033309937,,20000,0.007638254202902317,2.217963457107544,0.16477568447589874,0.04999999701976776,-2.2827389240264893
150,-26.666642094507907,50,-23.240912651073867,31250,-2.734711170196533,-19.34423513732579,20000,0.008242676965892315,2.395939588546753,0.16722892224788666,0.04999999701976776,-2.4631686210632324
151,-22.570161413022817,50,-23.628260304172112,31300,-2.8593125343322754,,20000,0.011779341846704483,2.0981295108795166,0.16590337455272675,0.04999999701976776,-2.1640329360961914
152,-25.522791955710034,50,-23.65074990532216,31350,-2.3642899990081787,,20000,0.009091701358556747,2.4869437217712402,0.16632802784442902,0.04999999701976776,-2.553271770477295
153,-12.115714683399673,50,-23.560711852351133,31400,-2.091170310974121,,20000,0.011737670749425888,2.389923095703125,0.16592448949813843,0.04999999701976776,-2.4558475017547607
154,-25.402182068542654,50,-23.89169153245784,31450,-1.9470375776290894,,20000,0.006484024226665497,2.2821757793426514,0.1654440313577652,0.04999999701976776,-2.3476195335388184
155,-19.979961540835962,50,-23.56298122599134,31500,-2.188629627227783,-18.3450811094544,20000,0.004226985853165388,2.459562063217163,0.16608069837093353,0.04999999701976776,-2.5256428718566895
156,-48.347867739814404,50,-25.479351753333344,31550,-2.915111541748047,,20000,0.0072173746302723885,2.2359132766723633,0.1655973494052887,0.04999999701976776,-2.3015105724334717
157,-13.663542980940885,50,-24.386002662154205,31600,-0.8881171345710754,,20000,0.015619388781487942,2.294619083404541,0.16663338243961334,0.04999999701976776,-2.361252784729004
158,-32.65687840984615,50,-25.507593894902914,31650,-2.81343412399292,,20000,0.008909542113542557,2.491726875305176,0.16555318236351013,0.04999999701976776,-2.5572800636291504
159,-34.66513065287377,50,-25.370729539547316,31700,-2.8346445560455322,,20000,0.008543809875845909,2.4739835262298584,0.16526149213314056,0.04999999701976776,-2.539245128631592
160,-41.15947932945068,50,-26.245471515378615,31750,-2.855440855026245,-15.998536366997506,20000,0.0076285675168037415,2.2521677017211914,0.16514140367507935,0.04999999701976776,-2.3173089027404785
161,-25.337215149080595,50,-25.563119593008253,31800,-2.8902931213378906,,20000,0.007460625842213631,2.254218339920044,0.1654152125120163,0.04999999701976776,-2.3196334838867188
