TrainingUpdate,CriticLoss,CriticLoss1,CriticLoss2,ActorLoss,AlphaLoss,EntropyWeight,LogAlpha,QValue
1,0.005928512662649155,0.0053334347903728485,0.006523590534925461,,,,,-1.7734060287475586
2,0.009945272468030453,0.009279128164052963,0.010611416772007942,,,,,-1.842221975326538
3,0.010865017771720886,0.010442889295518398,0.011287146247923374,,,,,-1.8708807229995728
4,0.008793443441390991,0.00821208767592907,0.009374799206852913,,,,,-1.7599456310272217
5,0.004096398828551173,0.00361072551459074,0.004582072142511606,,,,,-1.8001141548156738
6,0.012764773331582546,0.012119060382246971,0.013410486280918121,,,,,-1.7412073612213135
7,0.018188469111919403,0.016944261267781258,0.01943267695605755,,,,,-1.7966914176940918
8,0.009357092436403036,0.008674224838614464,0.010039960034191608,,,,,-1.835560917854309
9,0.005766970105469227,0.005435944069176912,0.006097996141761541,,,,,-1.9241083860397339
10,0.004681087099015713,0.004556600004434586,0.00480557419359684,,,,,-1.619468092918396
11,0.011039104778319597,0.01058218628168106,0.011496023274958134,,,,,-1.9858263731002808
12,0.00952204642817378,0.009030560031533241,0.01001353282481432,,,,,-1.8971768617630005
13,0.003088035387918353,0.002872554352506995,0.003303516423329711,,,,,-1.8797117471694946
14,0.00738872354850173,0.006793851964175701,0.007983595132827759,,,,,-1.774776577949524
15,0.015192059334367514,0.014650248922407627,0.0157338697463274,,,,,-1.9607170820236206
16,0.006551488768309355,0.005843248683959246,0.007259728852659464,,,,,-1.87611985206604
17,0.007367957616224885,0.006587133277207613,0.008148781955242157,,,,,-1.8013352155685425
18,0.009235467296093702,0.008920113556087017,0.009550821036100388,,,,,-1.8482704162597656
19,0.011780909262597561,0.011425754986703396,0.012136063538491726,,,,,-1.8830208778381348
20,0.006655566394329071,0.005952805280685425,0.007358327507972717,,,,,-1.8547159433364868
21,0.007309784647077322,0.006919037085026503,0.007700532209128141,1.727990746498108,0.16646188497543335,0.04999999701976776,-2.995732307434082,-1.7944525480270386
22,0.004694309085607529,0.004377825651317835,0.00501079298555851,1.6097019910812378,0.16648833453655243,0.04999999701976776,-2.995732307434082,-1.6761903762817383
23,0.005325717851519585,0.00496181333437562,0.005689622368663549,1.7628896236419678,0.1660335510969162,0.04999999701976776,-2.995732307434082,-1.828923225402832
24,0.004023435525596142,0.0035323721822351217,0.004514498636126518,1.7347451448440552,0.16533048450946808,0.04999999701976776,-2.995732307434082,-1.8000757694244385
25,0.01727675274014473,0.01630423776805401,0.0182492658495903,1.788496971130371,0.16516126692295074,0.04999999701976776,-2.995732307434082,-1.8536583185195923
26,0.004110733047127724,0.0038485038094222546,0.0043729618191719055,1.839566707611084,0.16546759009361267,0.04999999701976776,-2.995732307434082,-1.905034065246582
27,0.003443832043558359,0.0032517253421247005,0.0036359387449920177,1.782727599143982,0.1650986522436142,0.04999999701976776,-2.995732307434082,-1.8478262424468994
