EpisodeIndex,EpisodeReward,EpisodeSteps,AverageReward,TotalAgentSteps,EpisodeQ0,EvaluationStatistic,BufferSize,CriticLoss,ActorLoss,AlphaLoss,EntropyWeight,QValue
2281,-6.9201968883449405,50,-6.9201968883449405,114050,3.961890697479248,,20000,0.01903783157467842,-4.4318413734436035,1.0794214010238647,0.3196010887622833,3.991766929626465
2282,-35.385714690425,50,-21.15295578938497,114100,3.990206003189087,,20000,0.014348335564136505,-4.4296488761901855,1.0780909061431885,0.31945547461509705,3.990614891052246
2283,-48.99604875989436,50,-30.43398677955476,114150,3.989408254623413,,20000,0.02997054159641266,-4.422656059265137,1.0724246501922607,0.31930989027023315,3.9889962673187256
2284,-35.76512559675042,50,-31.766771483853677,114200,3.987042188644409,,20000,0.043262381106615067,-4.425979137420654,1.077283263206482,0.31916433572769165,3.9871699810028076
2285,-23.981754676701243,50,-30.209768122423192,114250,3.9803993701934814,-11.974344116869062,20000,0.061161573976278305,-4.422433853149414,1.0755459070205688,0.31901878118515015,3.985071897506714
2286,-43.24665602782753,50,-32.38258277332391,114300,3.984933614730835,,20000,0.047335993498563766,-4.414418697357178,1.0702850818634033,0.3188732862472534,3.9820258617401123
2287,-18.79844442601002,50,-30.441991580850498,114350,3.976783275604248,,20000,0.0218521635979414,-4.409714221954346,1.0692145824432373,0.31872791051864624,3.978100299835205
2288,-20.759522037318494,50,-29.231682887909,114400,3.9671216011047363,,20000,0.03415977209806442,-4.411037921905518,1.0736041069030762,0.3185826539993286,3.9747443199157715
2289,-20.245190489583695,50,-28.233183732539523,114450,3.972778558731079,,20000,0.022992180660367012,-4.408770561218262,1.0741462707519531,0.31843745708465576,3.971644163131714
2290,-21.6781352557758,50,-27.57767888486315,114500,3.9672744274139404,-17.72435977686929,20000,0.04292285442352295,-4.404719352722168,1.0739296674728394,0.3182923197746277,3.9675192832946777
2291,-28.855978368062093,50,-27.69388792879033,114550,3.9592223167419434,,20000,0.020775511860847473,-4.396083354949951,1.0676689147949219,0.31814730167388916,3.9648540019989014
2292,-16.280248321589845,50,-26.742751294856955,114600,3.962296724319458,,20000,0.025430485606193542,-4.397365093231201,1.0708822011947632,0.3180023729801178,3.962632417678833
2293,-33.00793293961776,50,-27.22468834445394,114650,3.9613912105560303,,20000,0.022044489160180092,-4.3975677490234375,1.0715255737304688,0.3178575336933136,3.961902141571045
2294,-11.989171756754786,50,-26.136437159618286,114700,3.9482502937316895,,20000,0.03612372279167175,-4.403543472290039,1.0782526731491089,0.317712664604187,3.9608609676361084
2295,-36.49194657549276,50,-26.826804454009917,114750,3.9567575454711914,-22.432323239799004,20000,0.02996368333697319,-4.395329475402832,1.070373296737671,0.31756791472435,3.9602365493774414
2296,-23.365080342406184,50,-26.610446697034682,114800,3.95900559425354,,20000,0.037898950278759,-4.394189834594727,1.0694859027862549,0.31742316484451294,3.959695816040039
2297,-23.635225011016214,50,-26.435433656680654,114850,3.946155548095703,,20000,0.03346902132034302,-4.3939924240112305,1.0692144632339478,0.31727850437164307,3.959479570388794
2298,-14.481537803974552,50,-25.771328331530313,114900,3.954559803009033,,20000,0.03462610021233559,-4.394906997680664,1.0694608688354492,0.31713390350341797,3.9598588943481445
