TrainingUpdate,CriticLoss,CriticLoss1,CriticLoss2,ActorLoss,AlphaLoss,EntropyWeight,LogAlpha,QValue
117,0.027295242995023727,0.027282249182462692,0.027308236807584763,-4.343321323394775,1.0516941547393799,0.31133660674095154,-1.1668806076049805,3.9144420623779297
118,0.026752565056085587,0.026758607476949692,0.02674652449786663,-4.3411664962768555,1.0496282577514648,0.3112657368183136,-1.1671082973480225,3.9142110347747803
119,0.029859032481908798,0.029861656948924065,0.02985640987753868,-4.336179256439209,1.0444579124450684,0.31119486689567566,-1.1673359870910645,3.914252996444702
120,0.03969693183898926,0.03966834768652916,0.039725515991449356,-4.341250419616699,1.0496498346328735,0.3111240267753601,-1.1675636768341064,3.9139909744262695
121,0.029066022485494614,0.029058482497930527,0.02907356433570385,-4.337573528289795,1.0463764667510986,0.31105318665504456,-1.1677913665771484,3.913445234298706
122,0.037452761083841324,0.037457723170518875,0.03744779899716377,-4.34019660949707,1.0490567684173584,0.3109823763370514,-1.1680190563201904,3.913245677947998
123,0.0222972109913826,0.022316664457321167,0.02227775566279888,-4.34376859664917,1.0523194074630737,0.31091153621673584,-1.168246865272522,3.9134137630462646
124,0.030999181792140007,0.03099670633673668,0.031001657247543335,-4.340029716491699,1.0484400987625122,0.3108407258987427,-1.1684746742248535,3.913412570953369
125,0.04444095492362976,0.044398628175258636,0.04448327794671059,-4.339198112487793,1.0479142665863037,0.3107699155807495,-1.168702483177185,3.9129650592803955
126,0.023237042129039764,0.023232296109199524,0.023241786286234856,-4.337499141693115,1.046636939048767,0.31069913506507874,-1.1689302921295166,3.9124019145965576
127,0.02546415850520134,0.025458600372076035,0.025469716638326645,-4.336977481842041,1.0463311672210693,0.31062835454940796,-1.1691581010818481,3.9120447635650635
128,0.02382500469684601,0.023819882422685623,0.023830125108361244,-4.3333611488342285,1.0431824922561646,0.31055763363838196,-1.1693857908248901,3.9114348888397217
129,0.03287030756473541,0.03288032114505768,0.03286029398441315,-4.338268280029297,1.0482864379882812,0.31048688292503357,-1.1696135997772217,3.911097526550293
130,0.025575794279575348,0.025592947378754616,0.02555863931775093,-4.33578634262085,1.0457701683044434,0.31041619181632996,-1.1698412895202637,3.910989999771118
131,0.028754068538546562,0.028764406219124794,0.02874373085796833,-4.337469577789307,1.0472445487976074,0.31034550070762634,-1.1700690984725952,3.911057710647583
132,0.031303878873586655,0.03128904104232788,0.03131871670484543,-4.334797382354736,1.0443466901779175,0.3102748394012451,-1.1702967882156372,3.9111411571502686
133,0.023140784353017807,0.023128889501094818,0.023152677342295647,-4.332525253295898,1.042431354522705,0.3102042078971863,-1.1705244779586792,3.9106428623199463
134,0.03204241022467613,0.03202809765934944,0.03205672279000282,-4.332901477813721,1.0431119203567505,0.31013357639312744,-1.1707521677017212,3.9101977348327637
135,0.02070833370089531,0.020717700943350792,0.020698964595794678,-4.340149879455566,1.050551414489746,0.3100629448890686,-1.1709799766540527,3.909865379333496
136,0.029810171574354172,0.029822105541825294,0.029798239469528198,-4.33163595199585,1.042081594467163,0.30999234318733215,-1.1712076663970947,3.9096803665161133
137,0.019647978246212006,0.01965114288032055,0.01964481547474861,-4.333291053771973,1.0432637929916382,0.3099217712879181,-1.1714353561401367,3.9100124835968018
138,0.030498608946800232,0.03050500527024269,0.030492214486002922,-4.328830718994141,1.0381848812103271,0.3098512589931488,-1.1716629266738892,3.910489797592163
139,0.02871823124587536,0.02870768867433071,0.028728773817420006,-4.333373546600342,1.0424551963806152,0.3097807466983795,-1.1718904972076416,3.9106204509735107
140,0.03983094543218613,0.03982466831803322,0.03983721882104874,-4.330621242523193,1.039627194404602,0.309710294008255,-1.1721179485321045,3.910555839538574
141,0.02653338760137558,0.026540938764810562,0.02652583457529545,-4.336524963378906,1.0449856519699097,0.3096398115158081,-1.172345519065857,3.910959482192993
142,0.022661637514829636,0.022649412974715233,0.022673863917589188,-4.336101531982422,1.0441875457763672,0.3095693588256836,-1.1725730895996094,3.9111931324005127
143,0.031098904088139534,0.031095381826162338,0.03110242635011673,-4.328541278839111,1.0366994142532349,0.30949896574020386,-1.1728005409240723,3.910980463027954
144,0.023899950087070465,0.023909494280815125,0.023890407755970955,-4.33479118347168,1.0429625511169434,0.3094285726547241,-1.1730279922485352,3.9108259677886963
145,0.024895651265978813,0.024890173226594925,0.0249011293053627,-4.333562850952148,1.0413172245025635,0.3093582093715668,-1.173255443572998,3.911102533340454
146,0.03631707280874252,0.036311592906713486,0.03632254898548126,-4.331057071685791,1.0385558605194092,0.3092878460884094,-1.173482894897461,3.911217451095581
147,0.04328072816133499,0.04327455908060074,0.043286897242069244,-4.330922603607178,1.0388644933700562,0.30921754240989685,-1.1737102270126343,3.9106340408325195
148,0.03578750044107437,0.035783372819423676,0.03579162806272507,-4.337976455688477,1.0462803840637207,0.3091472089290619,-1.1739376783370972,3.9101316928863525
149,0.03911234438419342,0.039111118763685226,0.039113566279411316,-4.337418079376221,1.0460339784622192,0.30907687544822693,-1.1741652488708496,3.9096786975860596
150,0.024165555834770203,0.024163251742720604,0.02416786178946495,-4.328533172607422,1.0376893281936646,0.30900654196739197,-1.174392819404602,3.9089982509613037
151,0.028050992637872696,0.028044505044817924,0.028057482093572617,-4.331042289733887,1.0404020547866821,0.3089362382888794,-1.1746203899383545,3.908653736114502
152,0.03446105867624283,0.034448787569999695,0.03447333350777626,-4.332681179046631,1.0427440404891968,0.3088659346103668,-1.174847960472107,3.9078094959259033
