EpisodeIndex,EpisodeReward,EpisodeSteps,AverageReward,TotalAgentSteps,EpisodeQ0,EvaluationStatistic,BufferSize,CriticLoss,ActorLoss,AlphaLoss,EntropyWeight,QValue
2713,-11.177061818115144,50,-22.311533501402472,135650,3.408679485321045,,20000,0.03975392132997513,-3.7872931957244873,0.8871018290519714,0.2627047896385193,3.4257194995880127
2714,-41.013421138845914,50,-23.647382618362716,135700,3.4232075214385986,,20000,0.020399954169988632,-3.7838246822357178,0.8856405019760132,0.2625860571861267,3.4234747886657715
2715,-12.922840600813936,50,-22.93241315052613,135750,3.4145562648773193,-7.227647995501709,20000,0.033242542296648026,-3.7765119075775146,0.879637598991394,0.2624674141407013,3.4219272136688232
2716,-25.769558989798995,50,-23.10973476548068,135800,3.4161078929901123,,20000,0.012083148583769798,-3.781341314315796,0.8856046795845032,0.26234886050224304,3.420552968978882
2717,-24.740972929125768,50,-23.20568995157745,135850,3.414339065551758,,20000,0.04725473374128342,-3.7758216857910156,0.8818663358688354,0.2622303366661072,3.418534278869629
2718,-27.17901229723828,50,-23.42643008189194,135900,3.412479877471924,,20000,0.018236970528960228,-3.7759928703308105,0.884867787361145,0.2621119022369385,3.4154675006866455
2719,-26.796515221314678,50,-23.60380298396682,135950,3.4079880714416504,,20000,0.017700744792819023,-3.7728731632232666,0.8849025368690491,0.2619934678077698,3.412075996398926
2720,-21.596552943392016,50,-23.503440481938078,136000,3.4060654640197754,-12.019688108380063,20000,0.0232866108417511,-3.7703378200531006,0.8849138617515564,0.2618750035762787,3.409292459487915
2721,-13.788652194658665,50,-23.220115444815676,136050,3.3994526863098145,,20000,0.021639041602611542,-3.7665622234344482,0.8843664526939392,0.26175656914711,3.405827760696411
2722,-16.37720449724447,50,-23.17884578320272,136100,3.380807399749756,,20000,0.028947141021490097,-3.7593681812286377,0.8798313736915588,0.26163819432258606,3.4029316902160645
2723,-21.089577983601444,50,-23.661358266141782,136150,3.3973960876464844,,20000,0.0328027680516243,-3.7553598880767822,0.878759503364563,0.2615198791027069,3.3997581005096436
2724,-30.818546574839793,50,-23.522598905428293,136200,3.3871545791625977,,20000,0.028205063194036484,-3.754181385040283,0.8796792030334473,0.2614016830921173,3.39742374420166
2725,-15.529886467272448,50,-23.467957053727424,136250,3.3886895179748535,-21.07288619586395,20000,0.03732466697692871,-3.7521729469299316,0.8791695237159729,0.2612835168838501,3.39568829536438
2726,-20.042692254356442,50,-23.56066588261933,136300,3.380218744277954,,20000,0.027771074324846268,-3.748081922531128,0.8767579793930054,0.26116544008255005,3.393772840499878
2727,-13.0721308539335,50,-22.89443487755486,136350,3.3849401473999023,,20000,0.03165942430496216,-3.7472176551818848,0.876902163028717,0.26104748249053955,3.392529010772705
2728,-22.39290269099396,50,-22.483915800717526,136400,3.388171911239624,,20000,0.026380401104688644,-3.7457170486450195,0.8754297494888306,0.26092958450317383,3.3922648429870605
2729,-23.789804944260634,50,-22.88316169109366,136450,3.3891241550445557,,20000,0.02385319024324417,-3.7491328716278076,0.8786723613739014,0.26081180572509766,3.3922016620635986
2730,-18.2927893137774,50,-22.806602272731492,136500,3.3788580894470215,-26.592390458850282,20000,0.03413946181535721,-3.753941774368286,0.882851779460907,0.2606940269470215,3.3925960063934326
2731,-19.440422915997036,50,-22.77910101601809,136550,3.3799562454223633,,20000,0.01890004426240921,-3.747262954711914,0.8762614727020264,0.2605762481689453,3.3922717571258545
2732,-26.0530462951726,50,-21.594179646237656,136600,3.387651205062866,,20000,0.028377696871757507,-3.749587297439575,0.8789641857147217,0.26045849919319153,3.391658067703247
2733,-18.95684059525998,50,-21.983168585094894,136650,3.3870246410369873,,20000,0.0216162521392107,-3.7476301193237305,0.8778814673423767,0.2603408098220825,3.390547752380371
2734,-14.123546199413603,50,-20.638674838123283,136700,3.3670945167541504,,20000,0.02437354065477848,-3.7457778453826904,0.8773218989372253,0.2602231502532959,3.3890199661254883
2735,-22.496922252540852,50,-21.117378920709626,136750,3.3868401050567627,-23.734200801622933,20000,0.03293180465698242,-3.7410922050476074,0.8735829591751099,0.26010555028915405,3.3878378868103027
2736,-20.441251201358835,50,-20.850963531287626,136800,3.3736300468444824,,20000,0.03726685792207718,-3.7408385276794434,0.8747239708900452,0.25998803973197937,3.3862082958221436
2737,-12.197174070772174,50,-20.223773588369944,136850,3.3707518577575684,,20000,0.03339605778455734,-3.738760232925415,0.8748212456703186,0.2598705291748047,3.3837969303131104
2738,-28.687034815071087,50,-20.29917471426158,136900,3.381012439727783,,20000,0.04508546367287636,-3.7361626625061035,0.8741167783737183,0.25975313782691956,3.381669759750366
2739,-30.13136026857435,50,-20.465916966624565,136950,3.3734090328216553,,20000,0.03173016756772995,-3.734233856201172,0.874708354473114,0.2596358060836792,3.3789141178131104
2740,-9.09124284453193,50,-19.84065146168156,137000,3.3672544956207275,-23.28228124145035,20000,0.02964255027472973,-3.7325737476348877,0.875202476978302,0.25951847434043884,3.376525640487671
2741,-18.349771574894532,50,-20.068707430693348,137050,3.353579044342041,,20000,0.02393948845565319,-3.7308788299560547,0.8747950792312622,0.25940126180648804,3.3750033378601074
2742,-15.81573030025009,50,-20.040633720843633,137100,3.357880115509033,,20000,0.016963321715593338,-3.7289111614227295,0.8738013505935669,0.2592840790748596,3.3737952709198
2743,-33.83571632186395,50,-20.67794063775676,137150,3.3656675815582275,,20000,0.027497418224811554,-3.726323366165161,0.8727931380271912,0.25916701555252075,3.371980905532837
2744,-35.80975846287131,50,-20.927501232158335,137200,3.367820978164673,,20000,0.03447818383574486,-3.727145195007324,0.8748843669891357,0.25905001163482666,3.370478391647339
2745,-28.4556921782772,50,-21.573791517708575,137250,3.367372989654541,-31.207786389099972,20000,0.025856981053948402,-3.7198729515075684,0.8689010739326477,0.25893309712409973,3.36895489692688
2746,-14.115320581793968,50,-21.27742293408045,137300,3.3486416339874268,,20000,0.02887631207704544,-3.724113702774048,0.874003529548645,0.2588162422180176,3.3678598403930664
2747,-9.056152098474632,50,-21.076623996307507,137350,3.3613123893737793,,20000,0.027966132387518883,-3.7208411693573,0.8719136118888855,0.2586993873119354,3.366442918777466
2748,-19.469493384732644,50,-20.930453530994438,137400,3.364147901535034,,20000,0.024123605340719223,-3.721050977706909,0.8721975684165955,0.25858256220817566,3.366135597229004
2749,-8.99892707787104,50,-20.19090963767496,137450,3.349585771560669,,20000,0.02467983216047287,-3.719048023223877,0.871354341506958,0.25846585631370544,3.3647420406341553
2750,-49.286470516171136,50,-21.740593697794644,137500,3.3588263988494873,-28.663562113510103,20000,0.023310283198952675,-3.7168774604797363,0.8705329298973083,0.2583491802215576,3.3631601333618164
2751,-6.028393803606461,50,-21.069992242175115,137550,3.3432509899139404,,20000,0.06291699409484863,-3.714520215988159,0.8698146939277649,0.25823262333869934,3.3612868785858154
2752,-8.883246014251435,50,-20.211502228129056,137600,3.3535356521606445,,20000,0.040977977216243744,-3.7144060134887695,0.8721242547035217,0.25811606645584106,3.3586299419403076
2753,-18.229867472632627,50,-20.17515357199769,137650,3.3551080226898193,,20000,0.02536376565694809,-3.709822654724121,0.8702166080474854,0.2579995393753052,3.3557214736938477
2754,-10.3062477392731,50,-19.984288648990667,137700,3.3378419876098633,,20000,0.024367311969399452,-3.703270196914673,0.8665395379066467,0.25788307189941406,3.3526134490966797
2755,-21.749561803498224,50,-19.946920626538535,137750,3.3502988815307617,-26.798718839328878,20000,0.01784639246761799,-3.704535484313965,0.8704283237457275,0.25776660442352295,3.3497564792633057
2756,-23.543600686194356,50,-20.102038100780312,137800,3.3460052013397217,,20000,0.022633373737335205,-3.6961259841918945,0.8642392158508301,0.2576501965522766,3.3473033905029297
2757,-9.279968750956028,50,-19.956177834789504,137850,3.331983804702759,,20000,0.035997990518808365,-3.695991277694702,0.8661192059516907,0.25753384828567505,3.3450560569763184
2758,-20.687611664389955,50,-19.55620667725545,137900,3.339463710784912,,20000,0.029779894277453423,-3.695930004119873,0.8675228953361511,0.2574175298213959,3.343358278274536
2759,-22.36544886123802,50,-19.16791110688863,137950,3.335097074508667,,20000,0.022938909009099007,-3.691986322402954,0.8640548586845398,0.25730130076408386,3.3426504135131836
2760,-30.29250209719795,50,-20.22797406952193,138000,3.3370938301086426,-16.26939632175435,20000,0.033026259392499924,-3.6916239261627197,0.8645442128181458,0.2571851909160614,3.3415660858154297
2761,-28.898040519893637,50,-20.755387516771886,138050,3.3394103050231934,,20000,0.029790150001645088,-3.693617820739746,0.8664389848709106,0.25706908106803894,3.341432571411133
2762,-21.30695868514386,50,-21.029948936016574,138100,3.32912540435791,,20000,0.03366117551922798,-3.692800998687744,0.866071879863739,0.25695300102233887,3.3407511711120605
2763,-13.357605620405716,50,-20.006043400943664,138150,3.3300657272338867,,20000,0.03129362314939499,-3.689303159713745,0.8634231686592102,0.25683701038360596,3.339669704437256
2764,-42.400987781402,50,-20.335604866870202,138200,3.3380069732666016,,20000,0.026228878647089005,-3.6858744621276855,0.8605759143829346,0.2567210793495178,3.3388562202453613
2765,-30.137668601089878,50,-20.419703688010834,138250,3.3314619064331055,-25.298592843252237,20000,0.03164179250597954,-3.689394474029541,0.8642182946205139,0.25660523772239685,3.3385026454925537
2766,-34.69332344077386,50,-21.44860383095983,138300,3.3350133895874023,,20000,0.036050211638212204,-3.6855688095092773,0.862002432346344,0.2564893960952759,3.3366611003875732
2767,-40.19184974094697,50,-23.00538871308344,138350,3.3337132930755615,,20000,0.02536546252667904,-3.685190200805664,0.8641301393508911,0.25637364387512207,3.3339226245880127
2768,-35.4180078466351,50,-23.80281443617857,138400,3.327646017074585,,20000,0.035666756331920624,-3.6827940940856934,0.863680899143219,0.25625795125961304,3.331745147705078
2769,-32.959704770079696,50,-25.000853320789,138450,3.3277029991149902,,20000,0.027222882956266403,-3.6828508377075195,0.864514172077179,0.2561423182487488,3.3307366371154785
2770,-18.42821504763857,50,-23.45794054736237,138500,3.3248751163482666,-23.303410214892406,20000,0.02246139384806156,-3.683534860610962,0.8653130531311035,0.25602665543556213,3.330390691757202
2771,-17.887056797386034,50,-24.050873697051347,138550,3.322758197784424,,20000,0.03040369413793087,-3.679800510406494,0.8617801666259766,0.2559109330177307,3.329958200454712
2772,-13.89258639469707,50,-24.301340716073632,138600,3.3119547367095947,,20000,0.03768768534064293,-3.680516242980957,0.863038957118988,0.2557952404022217,3.32918381690979
2773,-17.602504693286555,50,-24.269972577106326,138650,3.322068691253662,,20000,0.025927215814590454,-3.6745691299438477,0.8580923080444336,0.2556796669960022,3.327951669692993
2774,-33.74284376711594,50,-25.441802378498473,138700,3.3228392601013184,,20000,0.032564274966716766,-3.6765153408050537,0.8622994422912598,0.2555641531944275,3.3254597187042236
2775,-24.48789200364171,50,-25.57871888850564,138750,3.3195807933807373,-23.419068805357718,20000,0.02791091427206993,-3.6748788356781006,0.861589789390564,0.25544866919517517,3.3243017196655273
2776,-29.89020987124478,50,-25.89604934775817,138800,3.3212695121765137,,20000,0.027683040127158165,-3.6700215339660645,0.8571311235427856,0.2553332448005676,3.323672294616699
2777,-31.173016869619484,50,-26.990701753691337,138850,3.3173584938049316,,20000,0.029818210750818253,-3.6774778366088867,0.8651440143585205,0.2552178204059601,3.3228847980499268
2778,-29.465502516393755,50,-27.42959629629153,138900,3.3170056343078613,,20000,0.030446656048297882,-3.6702566146850586,0.8588444590568542,0.2551024258136749,3.321732521057129
2779,-22.320953906569795,50,-27.42737154855812,138950,3.3168067932128906,,20000,0.03113383799791336,-3.6669836044311523,0.8580648899078369,0.25498703122138977,3.3190081119537354
2780,-21.69801133799941,50,-26.99764701059819,139000,3.3095688819885254,-7.63617696969171,20000,0.01815522462129593,-3.664874792098999,0.8588507771492004,0.2548717260360718,3.315882682800293
2781,-13.338976056395387,50,-26.219693787423278,139050,3.312955141067505,,20000,0.043210167437791824,-3.6645114421844482,0.8612426519393921,0.25475651025772095,3.312896966934204
2782,-21.43385204508738,50,-26.22603845542045,139100,3.3106064796447754,,20000,0.018003536388278008,-3.6608693599700928,0.8598530888557434,0.2546413242816925,3.3104140758514404
2783,-22.210717682217034,50,-26.668694058511022,139150,3.296565055847168,,20000,0.03677471727132797,-3.650642156600952,0.851459801197052,0.2545262575149536,3.308349609375
2784,-32.20248621306196,50,-26.15876898009402,139200,3.3042542934417725,,20000,0.019595704972743988,-3.653578996658325,0.8572142720222473,0.2544113099575043,3.3053019046783447
2785,-13.868323401392157,50,-25.345301720109134,139250,3.295036554336548,-21.160201695174834,20000,0.021319527179002762,-3.653458833694458,0.8590980768203735,0.2542963922023773,3.3030683994293213
2786,-30.039248244271427,50,-25.112597960284013,139300,3.3006656169891357,,20000,0.024014130234718323,-3.645974636077881,0.8538536429405212,0.25418150424957275,3.3005988597869873
2787,-13.81758619031755,50,-23.793884782752542,139350,3.2881205081939697,,20000,0.016663212329149246,-3.6468985080718994,0.8556547164916992,0.25406670570373535,3.2994916439056396
2788,-25.898991009483694,50,-23.31793394089497,139400,3.288594961166382,,20000,0.01571955904364586,-3.6475682258605957,0.8575889468193054,0.25395193696022034,3.2979979515075684
2789,-21.944483707782723,50,-22.767172887780124,139450,3.2873423099517822,,20000,0.03168340027332306,-3.6445839405059814,0.8570584058761597,0.2538371980190277,3.2953145503997803
2790,-18.395727308535804,50,-22.765548500824984,139500,3.292200803756714,-14.14474917381298,20000,0.019810248166322708,-3.6392321586608887,0.8536074161529541,0.253722608089447,3.293184518814087
2791,-35.51989956120939,50,-23.647190639016152,139550,3.2903051376342773,,20000,0.016887681558728218,-3.6365749835968018,0.8511297702789307,0.2536081075668335,3.292775869369507
2792,-12.84935958362011,50,-23.5950292984623,139600,3.278937816619873,,20000,0.021978186443448067,-3.6395280361175537,0.854741632938385,0.2534937262535095,3.2918882369995117
2793,-17.838271292393053,50,-23.60681762841763,139650,3.270254135131836,,20000,0.02201518416404724,-3.6351542472839355,0.8506104350090027,0.25337937474250793,3.291416883468628
2794,-31.992266717091958,50,-23.519288775916433,139700,3.288344383239746,,20000,0.027202647179365158,-3.639163017272949,0.8554298877716064,0.25326505303382874,3.290377616882324
2795,-10.357409606263502,50,-22.812764656047523,139750,3.2855169773101807,-19.427363178769646,20000,0.035566795617341995,-3.6381819248199463,0.8550402522087097,0.2531508505344391,3.2895569801330566
2796,-18.81522649553002,50,-22.25901548726178,139800,3.276703119277954,,20000,0.023820355534553528,-3.639249563217163,0.8565178513526917,0.25303664803504944,3.28891921043396
2797,-33.82213433840034,50,-22.391471360700827,139850,3.285141944885254,,20000,0.018155451864004135,-3.628909111022949,0.8465278148651123,0.25292256474494934,3.2883400917053223
2798,-31.439960725856615,50,-22.490194271173966,139900,3.2749338150024414,,20000,0.027172133326530457,-3.6324856281280518,0.8504451513290405,0.252808541059494,3.2877719402313232
2799,-33.64122093801347,50,-23.05620762274615,139950,3.2792983055114746,,20000,0.029423806816339493,-3.6332478523254395,0.8521877527236938,0.2526945471763611,3.28656268119812
2800,-19.243291147302898,50,-22.933471613211324,140000,3.281604766845703,-24.4028322187107,20000,0.025540385395288467,-3.6277589797973633,0.8481102585792542,0.25258058309555054,3.284924268722534
2801,-20.150040043646648,50,-23.274024812573888,140050,3.265793800354004,,20000,0.025044117122888565,-3.629511833190918,0.8505565524101257,0.2524666488170624,3.2840020656585693
2802,-25.667210513672625,50,-23.485692736003152,140100,3.276118278503418,,20000,0.034343332052230835,-3.6290886402130127,0.8507843613624573,0.2523527145385742,3.28312349319458
2803,-10.286648656571044,50,-22.88948928472085,140150,3.274773359298706,,20000,0.022311139851808548,-3.6259913444519043,0.8489792346954346,0.25223883986473083,3.2816035747528076
2804,-37.891924116958144,50,-23.173961179915658,140200,3.275117874145508,,20000,0.02053167298436165,-3.624450206756592,0.8485790491104126,0.252125084400177,3.2802352905273438
2805,-24.824517807732246,50,-23.721770900232663,140250,3.27823543548584,-23.8003205966357,20000,0.02432338520884514,-3.6240103244781494,0.8487176299095154,0.25201138854026794,3.2794294357299805
2806,-23.126027351205813,50,-23.376109855579383,140300,3.2667734622955322,,20000,0.03611059859395027,-3.6183269023895264,0.843839168548584,0.25189775228500366,3.2783966064453125
2807,-36.55658467796386,50,-24.5130597799617,140350,3.272145986557007,,20000,0.026333551853895187,-3.6231088638305664,0.8489112854003906,0.25178420543670654,3.2778799533843994
2808,-31.41928823554392,50,-24.789074641264715,140400,3.2743687629699707,,20000,0.0356859415769577,-3.6220006942749023,0.8484900593757629,0.25167062878608704,3.276965379714966
2809,-25.734877673226,50,-24.978594339536876,140450,3.2683770656585693,,20000,0.03343924880027771,-3.6193854808807373,0.8473764657974243,0.2515571415424347,3.2752370834350586
2810,-20.38471619430713,50,-25.078043783825443,140500,3.2722482681274414,-16.983965007811207,20000,0.035330913960933685,-3.6182055473327637,0.8477314710617065,0.25144362449645996,3.27347469329834
2811,-30.067793621536776,50,-24.805438486841812,140550,3.2703373432159424,,20000,0.025911372154951096,-3.6167490482330322,0.8469713926315308,0.25133016705513,3.2725510597229004
2812,-29.409762169850936,50,-25.633458616153355,140600,3.2635860443115234,,20000,0.03537862002849579,-3.6150054931640625,0.8463794589042664,0.2512167692184448,3.2711734771728516
2813,-6.883519475559898,50,-25.085721025311692,140650,3.260652780532837,,20000,0.039116792380809784,-3.612262725830078,0.8456013798713684,0.25110340118408203,3.268981456756592
2814,-14.812318377319713,50,-24.226723608323077,140700,3.2561538219451904,,20000,0.028095856308937073,-3.6107304096221924,0.8452158570289612,0.2509900629520416,3.2676079273223877
2815,-18.76971266193182,50,-24.647338761106496,140750,3.263068675994873,-10.393991055485985,20000,0.024580739438533783,-3.6105329990386963,0.8466124534606934,0.250876784324646,3.2657876014709473
2816,-36.81183433173675,50,-25.547169152916837,140800,3.264353036880493,,20000,0.017873674631118774,-3.60652232170105,0.8435296416282654,0.25076359510421753,3.2646329402923584
2817,-27.559531090945136,50,-25.23403899054407,140850,3.261922836303711,,20000,0.037102699279785156,-3.6065492630004883,0.8443542718887329,0.25065043568611145,3.263608932495117
2818,-26.706339758607424,50,-24.997357942181615,140900,3.2540736198425293,,20000,0.03850303590297699,-3.602397918701172,0.8422743678092957,0.25053730607032776,3.2613110542297363
2819,-37.97353984997429,50,-25.213973887779655,140950,3.2553653717041016,,20000,0.03596924990415573,-3.60211181640625,0.8439674973487854,0.25042426586151123,3.259106159210205
2820,-21.51130284280116,50,-25.32737447255457,141000,3.2576208114624023,-13.698640710948252,20000,0.03511085361242294,-3.6009085178375244,0.8435205221176147,0.25031131505966187,3.2581238746643066
2821,-22.153597580250125,50,-25.427552349384744,141050,3.2538325786590576,,20000,0.023755647242069244,-3.6012778282165527,0.8455308079719543,0.2501984238624573,3.2562568187713623
2822,-19.578924749586346,50,-25.123138061180427,141100,3.2516660690307617,,20000,0.023148588836193085,-3.5941519737243652,0.8398928046226501,0.2500855624675751,3.2545433044433594
2823,-12.08156881408002,50,-25.212884069055875,141150,3.2423923015594482,,20000,0.05212003365159035,-3.591843843460083,0.8394759893417358,0.24997282028198242,3.2524261474609375
2824,-19.775513544311895,50,-24.307063540423563,141200,3.237867593765259,,20000,0.030330156907439232,-3.592992067337036,0.8425617814064026,0.24986009299755096,3.250263214111328
2825,-24.683689636415764,50,-24.300022131857737,141250,3.2310378551483154,-12.25345289792552,20000,0.0227554589509964,-3.590945243835449,0.8432058691978455,0.2497474104166031,3.2473466396331787
2826,-22.414308278424016,50,-24.264436178218645,141300,3.2369844913482666,,20000,0.026589270681142807,-3.5864293575286865,0.8411971926689148,0.24963471293449402,3.2446138858795166
2827,-8.790728022128942,50,-22.876143345426904,141350,3.2277729511260986,,20000,0.04793446511030197,-3.585864782333374,0.8431161642074585,0.2495221048593521,3.241905450820923
2828,-23.859651703397134,50,-22.498161518819565,141400,3.2268168926239014,,20000,0.03162932023406029,-3.5797224044799805,0.8398312926292419,0.2494095116853714,3.2388224601745605
2829,-32.976936833854005,50,-22.860264476850965,141450,3.2345685958862305,,20000,0.032098304480314255,-3.573859691619873,0.8362107872962952,0.24929699301719666,3.2363555431365967
2830,-20.140290485409537,50,-22.848043191406084,141500,3.227301836013794,-15.765370562963453,20000,0.019600950181484222,-3.57184100151062,0.836028516292572,0.24918459355831146,3.2342939376831055
2831,-16.93297812933031,50,-22.191302416795757,141550,3.227311372756958,,20000,0.03424500301480293,-3.5735812187194824,0.8392138481140137,0.24907228350639343,3.2326242923736572
2832,-38.935046506178274,50,-22.667566633612125,141600,3.2291579246520996,,20000,0.02818945422768593,-3.5703625679016113,0.8369480967521667,0.24896001815795898,3.2314469814300537
2833,-35.57622505575147,50,-24.10220191262171,141650,3.224924087524414,,20000,0.048685211688280106,-3.572744131088257,0.8409722447395325,0.24884776771068573,3.2295799255371094
2834,-33.02164460789589,50,-25.012668224150513,141700,3.227649211883545,,20000,0.04338454082608223,-3.568410634994507,0.8391061425209045,0.24873553216457367,3.2268879413604736
2835,-26.231465107285338,50,-25.38575584641819,141750,3.2237327098846436,-20.090760181034593,20000,0.028395192697644234,-3.562228202819824,0.8362513780593872,0.24862335622310638,3.2233362197875977
2836,-31.996491288126958,50,-25.144988694237703,141800,3.211731195449829,,20000,0.01753247156739235,-3.5580201148986816,0.8347983956336975,0.24851126968860626,3.2203562259674072
2837,-24.980952179535542,50,-25.016059748667224,141850,3.2191543579101562,,20000,0.03871695324778557,-3.5602872371673584,0.839920699596405,0.24839921295642853,3.2172770500183105
2838,-23.5139917631647,50,-24.856442348895087,141900,3.2139945030212402,,20000,0.023283209651708603,-3.550713539123535,0.8318877816200256,0.24828721582889557,3.215512275695801
2839,-29.923441127309957,50,-24.453937412761867,141950,3.2105777263641357,,20000,0.06111829727888107,-3.554953098297119,0.8365946412086487,0.2481752187013626,3.2148208618164062
2840,-28.870471106901498,50,-24.82189582596689,142000,3.2067294120788574,-13.898930539923217,20000,0.019269272685050964,-3.5543999671936035,0.8371002078056335,0.24806323647499084,3.21353816986084
2841,-37.35020948000868,50,-25.581726420954816,142050,3.2108218669891357,,20000,0.048904091119766235,-3.5516269207000732,0.8367187976837158,0.24795126914978027,3.2109227180480957
2842,-28.239629961181105,50,-26.014761681534555,142100,3.2081539630889893,,20000,0.040195733308792114,-3.549614667892456,0.8380091786384583,0.24783936142921448,3.2073962688446045
2843,-28.682818355126944,50,-26.844824158586896,142150,3.2052605152130127,,20000,0.035353630781173706,-3.5431969165802,0.8340826630592346,0.24772746860980988,3.204681396484375
2844,-31.006630410931002,50,-27.406380001917853,142200,3.201663017272949,,20000,0.028937868773937225,-3.542577028274536,0.8359724283218384,0.24761563539505005,3.2019476890563965
2845,-23.801958336689736,50,-27.362293436931548,142250,3.1939661502838135,-24.868475810001765,20000,0.016353361308574677,-3.5370497703552246,0.8319345116615295,0.24750390648841858,3.2002346515655518
2846,-27.071164079317448,50,-27.595136226976223,142300,3.1918365955352783,,20000,0.036019980907440186,-3.5360448360443115,0.8329129815101624,0.2473922222852707,3.1980276107788086
2847,-20.55333586657286,50,-28.183266619198424,142350,3.191218614578247,,20000,0.02815832570195198,-3.5346882343292236,0.8329362869262695,0.24728065729141235,3.196424961090088
2848,-18.90165846632948,50,-27.935366957345035,142400,3.182718515396118,,20000,0.02852451056241989,-3.534518003463745,0.8339052796363831,0.2471691071987152,3.1950626373291016
2849,-34.87343004834549,50,-28.030191618069615,142450,3.1913633346557617,,20000,0.03251967206597328,-3.533892869949341,0.8351107835769653,0.24705754220485687,3.1930086612701416
2850,-15.879327285837139,50,-27.817143458090992,142500,3.1822383403778076,-16.63721233761743,20000,0.015298580750823021,-3.5248143672943115,0.8275775909423828,0.2469460666179657,3.191240072250366
2851,-14.750365048903586,50,-27.70801280406966,142550,3.1829464435577393,,20000,0.03508685529232025,-3.5281240940093994,0.8319611549377441,0.2468346655368805,3.189943552017212
2852,-30.052903641364402,50,-27.263905660828964,142600,3.187106132507324,,20000,0.015143034979701042,-3.523296356201172,0.8285025358200073,0.24672332406044006,3.188352108001709
2853,-21.84891789830098,50,-26.577540302956436,142650,3.170677661895752,,20000,0.035398490726947784,-3.5273005962371826,0.8331787586212158,0.24661202728748322,3.1874568462371826
2854,-8.582224340404615,50,-25.355569289581872,142700,3.1799943447113037,,20000,0.04118689149618149,-3.524301767349243,0.8319941163063049,0.24650077521800995,3.1854207515716553
2855,-8.880836024300455,50,-24.48803783543263,142750,3.171509265899658,-10.451521856001436,20000,0.02889842912554741,-3.521395444869995,0.8318875432014465,0.2463894933462143,3.1823978424072266
2856,-19.65746489084191,50,-23.871086515568376,142800,3.1738181114196777,,20000,0.017783693969249725,-3.518411636352539,0.8311144113540649,0.246278315782547,3.179965019226074
2857,-29.840284506414058,50,-24.114053131912303,142850,3.1665427684783936,,20000,0.021786034107208252,-3.5147554874420166,0.8294134140014648,0.24616718292236328,3.1777877807617188
2858,-17.871893615113834,50,-23.83194822450976,142900,3.16579270362854,,20000,0.01877366192638874,-3.5130975246429443,0.8301419019699097,0.24605605006217957,3.1751787662506104
2859,-37.065882905046934,50,-24.189070313396606,142950,3.1663808822631836,,20000,0.031009040772914886,-3.5097851753234863,0.8288012742996216,0.2459450215101242,3.1729848384857178
2860,-10.227480490408814,50,-23.256920782571974,143000,3.152853488922119,-15.201835016756103,20000,0.039862215518951416,-3.5060760974884033,0.8279256224632263,0.2458340972661972,3.169929265975952
2861,-21.582054850291883,50,-22.468513051086138,143050,3.160832405090332,,20000,0.03799108788371086,-3.5042247772216797,0.8295663595199585,0.24572326242923737,3.1662161350250244
2862,-37.01745181238677,50,-22.907404143646414,143100,3.1602063179016113,,20000,0.020982656627893448,-3.502767562866211,0.8309513330459595,0.24561244249343872,3.163151741027832
