EpisodeIndex,EpisodeReward,EpisodeSteps,AverageReward,TotalAgentSteps,EpisodeQ0,EvaluationStatistic,BufferSize,CriticLoss,ActorLoss,AlphaLoss,EntropyWeight,QValue
401,-12.583668067130258,50,-12.583668067130258,43800,-0.7288497686386108,,20000,0.006976905278861523,3.328339099884033,0.16556859016418457,0.04999999701976776,-3.3939080238342285
402,-31.17027053986317,50,-21.876969303496715,43850,-3.317880153656006,,20000,0.01612398773431778,3.3658578395843506,0.16581952571868896,0.04999999701976776,-3.4316775798797607
403,-21.635314391865382,50,-21.79641766628627,43900,-2.969242572784424,,20000,0.00522503862157464,3.2359089851379395,0.166763037443161,0.04999999701976776,-3.3026721477508545
404,-19.13322413914472,50,-21.13061928450088,43950,-2.9247734546661377,,20000,0.01338285207748413,3.536698818206787,0.1655982881784439,0.04999999701976776,-3.602296829223633
405,-21.733256177381122,50,-21.25114666307693,44000,-2.214780569076538,-23.364181982659968,20000,0.010518266819417477,3.1327202320098877,0.16354703903198242,0.04999999701976776,-3.196267604827881
406,-17.944729148313897,50,-20.70007707728309,44050,-2.2637999057769775,,20000,0.008152623660862446,3.496241331100464,0.1655900925397873,0.04999999701976776,-3.561830997467041
407,-21.94666362683034,50,-20.878160870075554,44100,-3.5804648399353027,,20000,0.007270717062056065,3.207609176635742,0.16548912227153778,0.04999999701976776,-3.2730977535247803
408,-13.342538218872248,50,-19.93620803867514,44150,-1.3476686477661133,,20000,0.006015928462147713,3.5067591667175293,0.16625671088695526,0.04999999701976776,-3.5730156898498535
409,-14.373771558109782,50,-19.318159540834543,44200,-3.392768383026123,,20000,0.013294655829668045,3.419173240661621,0.16573873162269592,0.04999999701976776,-3.4849116802215576
410,-27.80724012937751,50,-20.167067599688842,44250,-3.901402473449707,-20.46694140249574,20000,0.010263713076710701,3.4313437938690186,0.1657012552022934,0.04999999701976776,-3.4970450401306152
411,-15.677554711063106,50,-19.758930064359227,44300,-3.752399444580078,,20000,0.006131491623818874,3.3640191555023193,0.16547319293022156,0.04999999701976776,-3.429492473602295
412,-14.869442042782888,50,-19.351472729227865,44350,-3.6216983795166016,,20000,0.008870240300893784,3.258849620819092,0.16523662209510803,0.04999999701976776,-3.3240861892700195
413,-25.524014723974283,50,-19.826283651900667,44400,-2.953151226043701,,20000,0.007070416584610939,3.3138272762298584,0.1654796153306961,0.04999999701976776,-3.3793067932128906
414,-29.21317398850379,50,-20.49677581880089,44450,-3.6272761821746826,,20000,0.007840868085622787,3.1934003829956055,0.16565097868442535,0.04999999701976776,-3.2590513229370117
