EpisodeIndex,EpisodeReward,EpisodeSteps,AverageReward,TotalAgentSteps,EpisodeQ0,EvaluationStatistic,BufferSize,CriticLoss,ActorLoss,AlphaLoss,EntropyWeight,QValue
767,-51.85320322158536,50,-38.445002605973116,62100,-2.9094531536102295,,20000,0.06675393134355545,4.976741790771484,0.16509434580802917,0.04999999701976776,-5.041836261749268
768,-62.035759616143295,50,-40.40507136917416,62150,-5.626690864562988,,20000,0.04047633707523346,5.09572696685791,0.16589795053005219,0.04999999701976776,-5.161624431610107
769,-53.10203497198209,50,-42.13796590058818,62200,-5.157192707061768,,20000,0.07048970460891724,4.9689226150512695,0.16637259721755981,0.04999999701976776,-5.035295486450195
770,-25.613893168395176,50,-39.857634938980524,62250,-2.6350114345550537,-35.138233862374506,20000,0.05421096086502075,4.781059265136719,0.16522490978240967,0.04999999701976776,-4.84628438949585
771,-41.702083243534325,50,-40.64375079844273,62300,-5.450615882873535,,20000,0.05106322467327118,4.240105152130127,0.16682541370391846,0.04999999701976776,-4.3069305419921875
772,-73.32830785624385,50,-43.31269763438173,62350,-5.346225261688232,,20000,0.05726180598139763,4.827651500701904,0.16533507406711578,0.04999999701976776,-4.89298677444458
773,-52.53377952434134,50,-43.77769295716197,62400,-5.466797828674316,,20000,0.06516774743795395,5.184736251831055,0.16671030223369598,0.04999999701976776,-5.25144624710083
774,-42.41321572923845,50,-44.87810790653607,62450,-5.2173686027526855,,20000,0.05648600310087204,5.240132808685303,0.1669205129146576,0.04999999701976776,-5.307053089141846
775,-36.31850524764355,50,-45.45937299187709,62500,-3.868342161178589,-43.188233766033065,20000,0.07559360563755035,5.345493793487549,0.1655535101890564,0.04999999701976776,-5.411046981811523
776,-43.05772054424772,50,-45.11698463258385,62550,-5.663381576538086,,20000,0.0518961101770401,5.270486831665039,0.1634073555469513,0.04999999701976776,-5.3338942527771
777,-91.12018242799418,50,-48.254823326848054,62600,-5.121212959289551,,20000,0.06708793342113495,5.285060405731201,0.16645464301109314,0.04999999701976776,-5.351515769958496
778,-48.01752404152882,50,-48.41277937975533,62650,-4.63124418258667,,20000,0.03469742089509964,5.000546932220459,0.16428185999393463,0.04999999701976776,-5.064828872680664
779,-69.0441301571159,50,-47.44090364221451,62700,-2.480635643005371,,20000,0.05909339711070061,5.132070541381836,0.16615226864814758,0.04999999701976776,-5.198222637176514
780,-35.61458706707856,50,-48.095757797855164,62750,-1.1409385204315186,-50.922131104303716,20000,0.047037940472364426,5.2492241859436035,0.1664799004793167,0.04999999701976776,-5.315704345703125
781,-54.0558469022515,50,-49.24289740836218,62800,-5.733705520629883,,20000,0.03916601091623306,5.128586292266846,0.16528970003128052,0.04999999701976776,-5.193875789642334
782,-18.541187889401687,50,-47.650308308283506,62850,-1.087647557258606,,20000,0.0430961549282074,5.092630863189697,0.16661138832569122,0.04999999701976776,-5.159242153167725
783,-27.766050305302848,50,-47.84171133890732,62900,-5.738592624664307,,20000,0.046573884785175323,4.878761291503906,0.1668732911348343,0.04999999701976776,-4.945634365081787
784,-53.040013538668184,50,-47.79134886210873,62950,-5.855336666107178,,20000,0.035499319434165955,4.681522369384766,0.16671308875083923,0.04999999701976776,-4.748236179351807
785,-37.08144031958702,50,-48.250313807769274,63000,-6.225651264190674,-37.73899438969921,20000,0.047518081963062286,4.919447898864746,0.16522075235843658,0.04999999701976776,-4.984668731689453
786,-42.885902654108534,50,-47.95626842131962,63050,-2.3442935943603516,,20000,0.039995528757572174,4.985477924346924,0.16724573075771332,0.04999999701976776,-5.052722930908203
787,-35.40057175926195,50,-47.13363684820346,63100,-6.043686866760254,,20000,0.11054861545562744,4.963845729827881,0.1642441600561142,0.04999999701976776,-5.028090476989746
788,-41.6907578336461,50,-46.116386759078594,63150,-2.982212543487549,,20000,0.05974322184920311,5.036160945892334,0.16514484584331512,0.04999999701976776,-5.101305961608887
